(-60,785100; -104,260600)
(-64,939400; -104,027700)
(-60,846100; -102,846100)
(-64,939400; -104,027700)
(-60,846100; -102,846100)
(-59,501500; -101,740400)
(-60,846100; -102,846100)
(-59,501500; -101,740400)
(-60,973300; -105,084400)
(-59,501500; -101,740400)
(-61,705600; -96,883900)
(-59,857200; -102,610200)
(-61,705600; -96,883900)
(-61,705600; -96,883900)
(-59,578700; -100,418900)
(-61,705600; -96,883900)
(-61,364000; -95,946200)
(-64,081600; -92,733300)
(-61,364000; -95,946200)
(-64,081600; -92,733300)
(-62,197200; -97,877400)
(-64,081600; -92,733300)
(-62,926400; -100,158800)
(-65,620900; -98,909400)
(-62,926400; -100,158800)
(-61,550700; -103,091900)
(-62,926400; -100,158800)
(-61,550700; -103,091900)
(-67,545400; -98,933800)
(-70,207500; -96,950300)
(-67,545400; -98,933800)
(-67,545400; -98,933800)
(-66,470800; -96,784300)
(-67,545400; -98,933800)
(-68,365300; -101,744800)
(-65,433400; -105,372400)
(-68,365300; -101,744800)
(-68,324700; -100,661100)
(-68,365300; -101,744800)
(-68,324700; -100,661100)
(-62,773700; -105,249800)
(-60,804900; -103,420300)
(-62,773700; -105,249800)
(-62,773700; -105,249800)
(-64,752900; -105,407100)
(-62,773700; -105,249800)
(-61,949800; -103,041700)
(-62,720600; -101,225900)
(-61,949800; -103,041700)
(-62,720600; -101,225900)
(-64,803900; -100,197400)
(-62,720600; -101,225900)
(-65,620900; -98,909400)
(-66,475100; -100,302800)
(-65,620900; -98,909400)
(-66,475100; -100,302800)
(-68,324700; -100,661100)
(-66,475100; -100,302800)
(-67,418700; -101,333000)
(-67,991100; -102,655900)
(-67,418700; -101,333000)
(-66,841500; -103,267900)
(-65,433400; -105,372400)
(-66,841500; -103,267900)
(-65,433400; -105,372400)
(-62,571900; -104,666500)
(-65,433400; -105,372400)
(-62,773700; -105,249800)
(-61,949800; -103,041700)
(-62,773700; -105,249800)
(-61,456100; -102,610700)
(-62,855800; -101,329800)
(-61,456100; -102,610700)
(-62,283900; -101,255500)
(-64,803900; -100,197400)
(-62,283900; -101,255500)
(-64,045400; -100,174800)
(-66,475100; -100,302800)
(-64,045400; -100,174800)
(-66,475100; -100,302800)
(-66,091900; -101,397400)
(-66,475100; -100,302800)
(-67,418700; -101,333000)
(-65,609200; -103,032400)
(-67,418700; -101,333000)
(-65,609200; -103,032400)
(-64,902000; -104,932600)
(-65,609200; -103,032400)
(-64,902000; -104,932600)
(-61,843800; -103,973300)
(-64,902000; -104,932600)
(-62,571900; -104,666500)
(-61,456100; -102,610700)
(-62,571900; -104,666500)
(-60,466100; -101,766700)
(-62,283900; -101,255500)
(-60,466100; -101,766700)
(-61,388000; -100,366000)
(-64,045400; -100,174800)
(-61,388000; -100,366000)
(-62,905300; -99,317600)
(-65,349900; -100,409700)
(-62,905300; -99,317600)
(-65,349900; -100,409700)
(-64,553400; -100,378000)
(-65,349900; -100,409700)
(-66,091900; -101,397400)
(-64,055000; -101,893600)
(-66,091900; -101,397400)
(-64,055000; -101,893600)
(-63,763000; -104,161600)
(-64,055000; -101,893600)
(-63,763000; -104,161600)
(-60,449200; -102,841900)
(-63,763000; -104,161600)
(-61,843800; -103,973300)
(-60,466100; -101,766700)
(-61,843800; -103,973300)
(-59,306800; -99,199700)
(-61,388000; -100,366000)
(-59,306800; -99,199700)
(-60,339300; -98,106200)
(-62,905300; -99,317600)
(-60,339300; -98,106200)
(-62,905300; -99,317600)
(-62,594600; -97,468100)
(-62,905300; -99,317600)
(-64,073100; -99,323700)
(-63,020600; -98,446100)
(-64,073100; -99,323700)
(-64,553400; -100,378000)
(-62,376300; -99,694500)
(-64,553400; -100,378000)
(-62,376300; -99,694500)
(-62,047200; -102,855500)
(-62,376300; -99,694500)
(-60,617900; -100,579100)
(-60,449200; -102,841900)
(-60,617900; -100,579100)
(-59,237000; -100,091900)
(-60,466100; -101,766700)
(-59,237000; -100,091900)
(-59,475000; -97,978800)
(-60,339300; -98,106200)
(-59,475000; -97,978800)
(-60,167900; -97,329300)
(-61,569800; -97,381400)
(-60,167900; -97,329300)
(-60,990800; -96,845500)
(-62,594600; -97,468100)
(-60,990800; -96,845500)
(-62,594600; -97,468100)
(-61,306100; -97,132000)
(-62,594600; -97,468100)
(-63,020600; -98,446100)
(-60,472200; -97,846900)
(-63,020600; -98,446100)
(-60,472200; -97,846900)
(-60,617900; -100,579100)
(-60,472200; -97,846900)
(-59,822600; -98,254200)
(-59,237000; -100,091900)
(-59,822600; -98,254200)
(-59,237000; -100,091900)
(-59,475000; -97,978800)
(-59,237000; -100,091900)
(-60,347400; -93,590500)
(-60,805700; -93,535200)
(-60,347400; -93,590500)
(-59,240600; -93,333900)
(-60,347400; -93,590500)
(-59,240600; -93,333900)
(-59,777900; -93,100300)
(-60,805700; -93,535200)
(-59,777900; -93,100300)
(-59,240600; -93,333900)
(-59,777900; -93,100300)
(-59,240600; -93,333900)
(-59,822600; -98,254200)
(-60,177200; -97,073200)
(-59,822600; -98,254200)
(-60,177200; -97,073200)
(-59,475000; -97,978800)
(-60,177200; -97,073200)
(-61,306100; -97,132000)
(-60,177200; -97,073200)
(-61,306100; -97,132000)
(-60,177200; -97,073200)
(-60,990800; -96,845500)
(-60,177200; -97,073200)
(-46,013600; -135,258500)
(-44,902200; -132,129000)
(-46,013600; -135,258500)
(-44,082800; -134,741100)
(-42,833100; -130,916200)
(-44,082800; -134,741100)
(-42,833100; -130,916200)
(-38,807900; -130,949300)
(-42,833100; -130,916200)
(-40,790800; -129,173600)
(-36,877100; -128,690900)
(-40,790800; -129,173600)
(-39,322400; -127,368300)
(-36,170400; -126,993700)
(-39,322400; -127,368300)
(-36,170400; -126,993700)
(-39,422200; -125,391500)
(-36,170400; -126,993700)
(-36,877100; -126,312600)
(-40,963600; -125,749700)
(-36,877100; -126,312600)
(-38,807900; -126,830000)
(-43,032700; -126,962600)
(-38,807900; -126,830000)
(-43,032700; -126,962600)
(-44,082800; -130,621700)
(-43,032700; -126,962600)
(-45,075100; -128,705100)
(-46,013600; -132,880200)
(-45,075100; -128,705100)
(-46,543400; -130,510400)
(-46,720300; -134,577300)
(-46,543400; -130,510400)
(-46,720300; -134,577300)
(-46,443600; -132,487300)
(-46,720300; -134,577300)
(-42,938500; -131,566000)
(-41,875000; -129,843400)
(-42,938500; -131,566000)
(-41,821100; -130,911000)
(-41,875000; -129,843400)
(-41,821100; -130,911000)
(-40,718200; -129,969900)
(-41,875000; -129,843400)
(-40,718200; -129,969900)
(-39,925200; -128,995000)
(-41,875000; -129,843400)
(-39,925200; -128,995000)
(-39,654700; -128,247400)
(-41,875000; -129,843400)
(-39,654700; -128,247400)
(-39,979100; -127,927400)
(-41,875000; -129,843400)
(-39,979100; -127,927400)
(-40,811500; -128,120900)
(-41,875000; -129,843400)
(-40,811500; -128,120900)
(-41,928900; -128,775900)
(-41,875000; -129,843400)
(-41,928900; -128,775900)
(-43,031900; -129,716900)
(-41,875000; -129,843400)
(-43,031900; -129,716900)
(-43,824800; -130,691900)
(-41,875000; -129,843400)
(-43,824800; -130,691900)
(-44,095300; -131,439500)
(-41,875000; -129,843400)
(-44,095300; -131,439500)
(-43,770900; -131,759400)
(-41,875000; -129,843400)
(-43,770900; -131,759400)
(-30,201100; -150,040100)
(-28,131500; -148,013700)
(-30,201100; -150,040100)
(-29,326400; -149,805700)
(-28,131500; -148,013700)
(-29,326400; -149,805700)
(-28,320000; -148,857200)
(-28,131500; -148,013700)
(-28,320000; -148,857200)
(-26,936700; -148,087900)
(-28,131500; -148,013700)
(-26,936700; -148,087900)
(-26,062000; -147,064700)
(-28,131500; -148,013700)
(-26,062000; -147,064700)
(-25,741800; -146,295900)
(-28,131500; -148,013700)
(-25,741800; -146,295900)
(-26,062000; -145,987300)
(-28,131500; -148,013700)
(-26,062000; -145,987300)
(-26,936700; -146,221700)
(-28,131500; -148,013700)
(-26,936700; -146,221700)
(-28,131500; -146,936200)
(-28,131500; -148,013700)
(-28,131500; -146,936200)
(-29,326400; -147,939500)
(-28,131500; -148,013700)
(-29,326400; -147,939500)
(-30,201100; -148,962600)
(-28,131500; -148,013700)
(-30,201100; -148,962600)
(-30,521200; -149,731500)
(-28,131500; -148,013700)
(-30,521200; -149,731500)
(-32,576500; -131,965100)
(-32,541600; -138,696100)
(-32,576500; -131,965100)
(-29,951700; -131,261800)
(-29,059800; -136,614000)
(-29,951700; -131,261800)
(-28,990900; -132,187800)
(-26,511000; -135,931000)
(-28,990900; -132,187800)
(-26,510900; -139,070600)
(-28,990900; -132,187800)
(-26,510900; -139,070600)
(-29,059800; -142,052000)
(-29,951700; -134,495000)
(-29,059800; -142,052000)
(-32,541600; -144,975500)
(-32,576500; -137,565200)
(-32,541600; -144,975500)
(-39,747500; -142,720000)
(-32,541600; -144,975500)
(-39,747500; -142,720000)
(-42,372300; -143,423400)
(-36,023300; -147,057700)
(-42,372300; -143,423400)
(-43,333000; -142,497400)
(-38,572200; -147,740600)
(-43,333000; -142,497400)
(-38,572200; -144,601000)
(-43,333000; -142,497400)
(-38,572200; -144,601000)
(-36,023300; -141,619600)
(-42,372300; -140,190100)
(-36,023300; -141,619600)
(-32,541600; -138,696100)
(-39,747500; -137,119900)
(-32,541600; -138,696100)
(-29,059800; -136,614000)
(-29,035500; -143,546300)
(-29,059800; -136,614000)
(-26,511000; -135,931000)
(-26,106900; -141,795000)
(-26,511000; -135,931000)
(-25,578000; -136,830200)
(-23,963000; -141,220500)
(-25,578000; -136,830200)
(-23,963000; -143,861300)
(-25,578000; -136,830200)
(-23,963000; -143,861300)
(-26,106900; -146,369000)
(-26,510900; -139,070600)
(-26,106900; -146,369000)
(-29,035500; -148,828000)
(-29,059800; -142,052000)
(-29,035500; -148,828000)
(-36,023300; -147,057700)
(-29,035500; -148,828000)
(-36,023300; -147,057700)
(-38,572200; -147,740600)
(-31,964000; -150,579300)
(-38,572200; -147,740600)
(-39,505100; -146,841500)
(-34,107900; -151,153800)
(-39,505100; -146,841500)
(-34,107900; -148,513000)
(-39,505100; -146,841500)
(-34,107900; -148,513000)
(-31,964000; -146,005300)
(-38,572200; -144,601000)
(-31,964000; -146,005300)
(-29,035500; -143,546300)
(-36,023300; -141,619600)
(-29,035500; -143,546300)
(-32,576500; -131,965100)
(-39,830700; -129,969000)
(-32,576500; -131,965100)
(-29,951700; -131,261800)
(-36,703000; -128,098600)
(-29,951700; -131,261800)
(-28,990900; -132,187800)
(-34,413300; -127,485000)
(-28,990900; -132,187800)
(-34,413300; -130,305400)
(-28,990900; -132,187800)
(-34,413300; -130,305400)
(-36,703000; -132,983700)
(-29,951700; -134,495000)
(-36,703000; -132,983700)
(-39,830700; -135,609800)
(-32,576500; -137,565200)
(-39,830700; -135,609800)
(-39,747500; -142,720000)
(-39,830700; -135,609800)
(-39,747500; -142,720000)
(-42,372300; -143,423400)
(-42,958400; -137,480300)
(-42,372300; -143,423400)
(-43,333000; -142,497400)
(-45,248100; -138,093800)
(-43,333000; -142,497400)
(-45,248100; -135,273400)
(-43,333000; -142,497400)
(-45,248100; -135,273400)
(-42,958400; -132,595200)
(-42,372300; -140,190100)
(-42,958400; -132,595200)
(-39,830700; -129,969000)
(-39,747500; -137,119900)
(-39,830700; -129,969000)
(-29,436900; -148,422400)
(-34,107900; -148,513000)
(-29,436900; -148,422400)
(-27,118400; -146,475700)
(-31,964000; -146,005300)
(-27,118400; -146,475700)
(-26,106900; -141,795000)
(-27,118400; -146,475700)
(-26,106900; -141,795000)
(-23,963000; -141,220500)
(-24,800000; -145,089200)
(-23,963000; -141,220500)
(-23,178300; -141,976800)
(-23,102700; -144,634400)
(-23,178300; -141,976800)
(-23,102700; -146,725100)
(-23,178300; -141,976800)
(-23,102700; -146,725100)
(-24,800000; -148,710300)
(-23,963000; -143,861300)
(-24,800000; -148,710300)
(-27,484100; -150,203200)
(-26,106900; -146,369000)
(-27,484100; -150,203200)
(-31,964000; -150,579300)
(-27,484100; -150,203200)
(-31,964000; -150,579300)
(-34,107900; -151,153800)
(-29,436900; -152,043500)
(-34,107900; -151,153800)
(-34,892600; -150,397500)
(-31,134100; -152,498300)
(-34,892600; -150,397500)
(-31,134100; -150,407600)
(-34,892600; -150,397500)
(-31,134100; -150,407600)
(-41,445300; -128,407200)
(-42,958400; -132,595200)
(-41,445300; -128,407200)
(-36,703000; -128,098600)
(-41,445300; -128,407200)
(-36,703000; -128,098600)
(-34,413300; -127,485000)
(-38,807900; -126,830000)
(-34,413300; -127,485000)
(-33,575300; -128,292800)
(-36,877100; -126,312600)
(-33,575300; -128,292800)
(-36,877100; -128,690900)
(-33,575300; -128,292800)
(-36,877100; -128,690900)
(-38,807900; -130,949300)
(-34,413300; -130,305400)
(-38,807900; -130,949300)
(-41,445400; -133,163900)
(-36,703000; -132,983700)
(-41,445400; -133,163900)
(-42,958400; -137,480300)
(-41,445400; -133,163900)
(-42,958400; -137,480300)
(-45,248100; -138,093800)
(-44,082800; -134,741100)
(-45,248100; -138,093800)
(-46,086100; -137,286100)
(-46,013600; -135,258500)
(-46,086100; -137,286100)
(-46,013600; -132,880200)
(-46,086100; -137,286100)
(-46,013600; -132,880200)
(-44,082800; -130,621700)
(-45,248100; -135,273400)
(-44,082800; -130,621700)
(-31,134100; -152,498300)
(-29,115400; -151,316000)
(-31,134100; -152,498300)
(-29,436900; -152,043500)
(-27,740700; -150,020500)
(-29,436900; -152,043500)
(-27,484100; -150,203200)
(-25,851200; -148,969600)
(-27,484100; -150,203200)
(-24,800000; -148,710300)
(-24,656500; -147,572100)
(-24,800000; -148,710300)
(-23,102700; -146,725100)
(-24,219200; -146,521900)
(-23,102700; -146,725100)
(-24,219200; -146,521900)
(-23,102700; -144,634400)
(-24,219200; -146,521900)
(-24,656500; -146,100400)
(-24,800000; -145,089200)
(-24,656500; -146,100400)
(-25,851200; -146,420500)
(-27,118400; -146,475700)
(-25,851200; -146,420500)
(-27,483300; -147,396600)
(-29,436900; -148,422400)
(-27,483300; -147,396600)
(-29,115400; -148,766900)
(-31,134100; -150,407600)
(-29,115400; -148,766900)
(-30,310100; -150,164400)
(-31,755300; -151,899500)
(-30,310100; -150,164400)
(-31,755300; -151,899500)
(-30,310100; -151,636100)
(-31,755300; -151,899500)
(-30,310100; -151,636100)
(-29,326400; -149,805700)
(-30,310100; -151,636100)
(-29,326400; -149,805700)
(-27,740700; -150,020500)
(-29,326400; -149,805700)
(-27,740700; -150,020500)
(-26,936700; -148,087900)
(-27,740700; -150,020500)
(-26,936700; -148,087900)
(-24,656500; -147,572100)
(-26,936700; -148,087900)
(-26,062000; -147,064700)
(-24,219200; -146,521900)
(-26,062000; -147,064700)
(-25,741800; -146,295900)
(-24,656500; -146,100400)
(-25,741800; -146,295900)
(-26,062000; -145,987300)
(-25,851200; -146,420500)
(-26,062000; -145,987300)
(-26,936700; -146,221700)
(-27,483300; -147,396600)
(-26,936700; -146,221700)
(-27,483300; -147,396600)
(-29,326400; -147,939500)
(-27,483300; -147,396600)
(-29,115400; -148,766900)
(-30,201100; -148,962600)
(-29,115400; -148,766900)
(-30,310100; -150,164400)
(-30,521200; -149,731500)
(-30,310100; -150,164400)
(-30,747400; -151,214600)
(-30,201100; -150,040100)
(-30,747400; -151,214600)
(-44,508500; -131,491400)
(-46,443600; -132,487300)
(-44,508500; -131,491400)
(-42,853000; -130,521000)
(-44,902200; -132,129000)
(-42,853000; -130,521000)
(-40,790800; -129,173600)
(-42,853000; -130,521000)
(-40,790800; -129,173600)
(-39,322400; -127,368300)
(-41,219000; -129,126800)
(-39,322400; -127,368300)
(-38,821500; -125,983900)
(-40,044100; -127,682400)
(-38,821500; -125,983900)
(-40,124000; -126,100700)
(-38,821500; -125,983900)
(-40,124000; -126,100700)
(-41,357300; -126,387300)
(-39,422200; -125,391500)
(-41,357300; -126,387300)
(-43,012800; -127,357700)
(-40,963600; -125,749700)
(-43,012800; -127,357700)
(-45,075100; -128,705100)
(-43,012800; -127,357700)
(-45,075100; -128,705100)
(-46,543400; -130,510400)
(-44,646900; -128,752000)
(-46,543400; -130,510400)
(-47,044300; -131,894800)
(-45,821700; -130,196400)
(-47,044300; -131,894800)
(-45,741800; -131,778100)
(-47,044300; -131,894800)
(-45,741800; -131,778100)
(-44,508500; -131,491400)
(-43,770900; -131,759400)
(-44,508500; -131,491400)
(-42,853000; -130,521000)
(-42,938500; -131,566000)
(-42,853000; -130,521000)
(-41,219000; -129,126800)
(-41,821100; -130,911000)
(-41,219000; -129,126800)
(-40,044100; -127,682400)
(-40,718200; -129,969900)
(-40,044100; -127,682400)
(-39,654700; -128,247400)
(-40,044100; -127,682400)
(-39,654700; -128,247400)
(-39,979100; -127,927400)
(-39,643300; -126,574700)
(-39,979100; -127,927400)
(-40,811500; -128,120900)
(-40,124000; -126,100700)
(-40,811500; -128,120900)
(-41,928900; -128,775900)
(-41,357300; -126,387300)
(-41,928900; -128,775900)
(-43,031900; -129,716900)
(-43,012800; -127,357700)
(-43,031900; -129,716900)
(-45,821700; -130,196400)
(-43,031900; -129,716900)
(-45,821700; -130,196400)
(-46,222500; -131,304000)
(-43,824800; -130,691900)
(-46,222500; -131,304000)
(-45,741800; -131,778100)
(-44,095300; -131,439500)
(-45,741800; -131,778100)
(-18,562700; -45,660500)
(-19,488100; -47,618300)
(-18,562700; -45,660500)
(-8,654600; -47,923600)
(-9,545100; -47,618300)
(-8,654600; -47,923600)
(-10,699700; -46,424900)
(-12,333700; -44,829600)
(-10,699700; -46,424900)
(-14,516600; -44,522600)
(-16,575900; -45,641000)
(-14,516600; -44,522600)
(-18,112800; -47,363300)
(-18,731300; -49,345700)
(-18,112800; -47,363300)
(-9,615500; -50,308800)
(-9,832700; -48,487700)
(-9,615500; -50,308800)
(-11,280800; -48,334000)
(-12,576500; -46,624700)
(-11,280800; -48,334000)
(-14,516600; -47,423900)
(-16,456800; -46,624700)
(-14,516600; -47,423900)
(-17,269000; -49,299500)
(-17,332800; -50,898200)
(-17,269000; -49,299500)
(-11,241800; -51,600100)
(-10,931700; -50,160000)
(-11,241800; -51,600100)
(-12,354500; -50,222200)
(-13,031700; -48,734200)
(-12,354500; -50,222200)
(-14,516600; -49,614100)
(-16,001600; -48,734200)
(-14,516600; -49,614100)
(-16,035400; -51,041200)
(-15,835200; -51,892300)
(-16,035400; -51,041200)
(-12,239800; -52,052800)
(-13,198100; -51,892300)
(-12,239800; -52,052800)
(-12,997900; -51,041200)
(-13,970500; -51,367900)
(-12,997900; -51,041200)
(-14,516600; -50,614100)
(-15,062800; -51,367900)
(-14,516600; -50,614100)
(-20,680700; -46,757500)
(-19,225300; -46,058300)
(-20,680700; -46,757500)
(-7,954900; -47,902000)
(-8,383700; -47,530500)
(-7,954900; -47,902000)
(-9,784100; -45,277900)
(-11,976300; -45,091300)
(-9,784100; -45,277900)
(-17,069800; -44,305900)
(-14,516600; -44,734100)
(-17,069800; -44,305900)
(-18,952900; -47,215900)
(-19,715900; -49,661500)
(-18,952900; -47,215900)
(-8,738400; -48,603000)
(-8,792500; -50,684100)
(-8,738400; -48,603000)
(-12,123200; -46,304800)
(-10,524800; -48,413400)
(-12,123200; -46,304800)
(-16,910000; -46,304800)
(-14,516600; -47,290700)
(-16,910000; -46,304800)
(-17,912100; -49,604400)
(-17,990700; -51,576600)
(-17,912100; -49,604400)
(-10,094200; -50,666000)
(-10,691900; -52,201500)
(-10,094200; -50,666000)
(-12,684800; -48,907100)
(-11,849400; -50,742700)
(-12,684800; -48,907100)
(-16,348500; -48,907100)
(-14,516600; -49,992600)
(-16,348500; -48,907100)
(-16,390200; -51,753100)
(-16,143200; -52,803100)
(-16,390200; -51,753100)
(-11,856200; -52,734600)
(-12,890000; -52,803100)
(-11,856200; -52,734600)
(-12,643100; -51,753100)
(-13,842900; -52,156100)
(-12,643100; -51,753100)
(-14,516600; -51,226200)
(-15,190400; -52,156100)
(-14,516600; -51,226200)
(-19,249200; -45,277900)
(-20,288600; -46,597300)
(-19,249200; -45,277900)
(-20,966900; -48,043600)
(-21,268700; -48,794300)
(-20,966900; -48,043600)
(-7,954900; -47,902000)
(-8,744700; -46,597300)
(-7,954900; -47,902000)
(-8,388000; -50,016500)
(-7,764600; -48,794300)
(-8,388000; -50,016500)
(-10,085100; -45,211700)
(-11,963400; -44,305900)
(-10,085100; -45,211700)
(-14,516600; -43,946900)
(-16,907400; -44,301600)
(-14,516600; -43,946900)
(-20,878100; -49,768900)
(-20,031200; -50,827300)
(-20,878100; -49,768900)
(-9,826000; -51,539000)
(-8,792500; -50,684100)
(-9,826000; -51,539000)
(-19,385500; -51,506100)
(-18,201300; -52,121900)
(-19,385500; -51,506100)
(-11,978100; -52,556300)
(-10,691900; -52,201500)
(-11,978100; -52,556300)
(-17,055200; -52,556300)
(-15,961300; -53,070200)
(-17,055200; -52,556300)
(-14,516600; -53,157700)
(-13,222700; -52,822500)
(-14,516600; -53,157700)
(-27,755400; -151,092400)
(-28,001100; -153,134500)
(-27,755400; -151,092400)
(-28,144600; -153,990200)
(-28,105500; -153,651400)
(-28,144600; -153,990200)
(-25,343300; -154,126900)
(-23,481100; -152,652400)
(-25,343300; -154,126900)
(-23,955700; -148,815800)
(-24,811300; -150,512900)
(-23,955700; -148,815800)
(-25,819100; -152,881500)
(-25,600900; -154,744400)
(-25,819100; -152,881500)
(-25,722600; -155,469800)
(-26,129000; -155,146200)
(-25,722600; -155,469800)
(-23,347700; -155,585700)
(-22,036400; -154,262000)
(-23,347700; -155,585700)
(-22,098300; -150,405300)
(-22,896800; -152,521800)
(-22,098300; -150,405300)
(-23,337200; -154,393600)
(-22,637000; -155,573800)
(-23,337200; -154,393600)
(-22,718300; -156,058600)
(-23,574400; -156,126900)
(-22,718300; -156,058600)
(-21,131500; -156,136000)
(-20,442000; -155,450200)
(-21,131500; -156,136000)
(-20,432300; -152,550600)
(-20,830200; -154,088800)
(-20,432300; -152,550600)
(-20,685700; -155,179200)
(-20,062800; -155,587500)
(-20,685700; -155,179200)
(-21,198400; -156,002500)
(-19,846400; -155,903200)
(-21,198400; -156,002500)
(-19,184000; -155,763400)
(-19,109300; -155,777400)
(-19,184000; -155,763400)
(-19,004600; -154,228500)
(-19,216900; -154,892200)
(-19,004600; -154,228500)
(-29,082800; -151,414500)
(-29,652300; -154,071800)
(-29,082800; -151,414500)
(-29,519500; -154,606500)
(-29,837900; -155,178000)
(-29,519500; -154,606500)
(-23,751200; -153,360300)
(-26,216700; -155,354600)
(-23,751200; -153,360300)
(-24,326900; -148,651900)
(-25,529100; -150,682900)
(-24,326900; -148,651900)
(-26,831900; -153,744700)
(-26,549700; -156,152800)
(-26,831900; -153,744700)
(-27,232400; -156,672300)
(-26,707100; -157,090600)
(-27,232400; -156,672300)
(-21,942000; -155,529300)
(-23,637100; -157,240300)
(-21,942000; -155,529300)
(-22,061200; -150,561600)
(-23,054200; -153,279900)
(-22,061200; -150,561600)
(-23,623500; -155,699300)
(-22,718400; -157,225000)
(-23,623500; -155,699300)
(-23,930100; -157,940000)
(-22,823600; -157,851700)
(-23,930100; -157,940000)
(-19,881000; -157,065200)
(-20,772300; -157,951700)
(-19,881000; -157,065200)
(-19,976200; -153,234700)
(-20,382800; -155,305400)
(-19,976200; -153,234700)
(-20,196100; -156,714900)
(-19,390900; -157,242800)
(-20,196100; -156,714900)
(-20,858800; -157,779200)
(-19,111100; -157,650800)
(-20,858800; -157,779200)
(-18,158300; -157,488200)
(-18,254800; -157,470100)
(-18,158300; -157,488200)
(-18,186400; -155,322500)
(-18,297300; -156,344000)
(-18,186400; -155,322500)
(-29,082800; -151,414500)
(-30,854800; -152,412000)
(-29,082800; -151,414500)
(-30,793900; -154,162400)
(-29,768300; -153,996400)
(-30,793900; -154,162400)
(-27,316600; -153,733100)
(-23,751200; -153,360300)
(-27,316600; -153,733100)
(-20,936500; -152,058500)
(-20,238600; -153,315600)
(-20,936500; -152,058500)
(-24,326900; -148,651900)
(-26,608500; -148,922000)
(-24,326900; -148,651900)
(-21,295800; -149,823000)
(-23,106400; -149,133600)
(-21,295800; -149,823000)
(-19,359300; -154,501700)
(-17,815900; -154,897600)
(-19,359300; -154,501700)
(-19,402500; -152,584000)
(-21,004300; -151,945900)
(-19,402500; -152,584000)
(-17,908300; -156,250300)
(-16,899700; -156,233800)
(-17,908300; -156,250300)
(-17,866700; -154,823600)
(-19,017400; -154,376000)
(-17,866700; -154,823600)
(-17,056600; -156,969900)
(-16,722000; -156,492900)
(-17,056600; -156,969900)
(-16,922300; -156,200700)
(-17,541900; -156,026900)
(-16,922300; -156,200700)
(-19,491500; -152,297700)
(-20,552700; -151,050900)
(-19,491500; -152,297700)
(-18,378000; -154,222200)
(-18,690700; -153,465400)
(-18,378000; -154,222200)
(-17,541600; -155,441900)
(-17,468700; -155,247500)
(-17,541600; -155,441900)
(-17,356200; -155,712200)
(-16,900300; -156,076400)
(-17,356200; -155,712200)
(-17,430800; -155,302700)
(-17,521500; -155,471200)
(-17,430800; -155,302700)
(-18,948500; -153,390300)
(-17,957700; -154,534300)
(-18,948500; -153,390300)
(-20,974500; -151,789700)
(-19,675200; -152,330500)
(-20,974500; -151,789700)
(-26,748100; -153,256300)
(-23,922000; -152,455300)
(-26,748100; -153,256300)
(-30,051200; -153,095200)
(-29,512200; -153,663000)
(-30,051200; -153,095200)
(-29,089000; -150,569500)
(-29,881900; -152,086100)
(-29,089000; -150,569500)
(-23,693400; -147,986900)
(-26,457600; -148,757600)
(-23,693400; -147,986900)
(-21,321800; -149,628600)
(-22,293500; -148,512200)
(-21,321800; -149,628600)
(1,394400; -165,608300)
(2,415200; -165,889300)
(1,394400; -165,608300)
(2,415200; -165,889300)
(2,788800; -166,273000)
(2,415200; -165,889300)
(2,788800; -166,273000)
(2,415200; -166,656800)
(2,788800; -166,273000)
(2,415200; -166,656800)
(1,394400; -166,937800)
(2,415200; -166,656800)
(1,394400; -166,937800)
(-0,000000; -167,040600)
(1,394400; -166,937800)
(-0,000000; -165,505400)
(1,394400; -165,608300)
(-0,000000; -165,505400)
(15,811400; -149,727300)
(16,323900; -149,391900)
(15,811400; -149,727300)
(16,323900; -149,391900)
(16,511500; -149,269100)
(16,323900; -149,391900)
(16,511500; -149,269100)
(16,323900; -149,391900)
(16,511500; -149,269100)
(16,323900; -149,391900)
(15,811400; -149,727300)
(16,323900; -149,391900)
(15,811400; -149,727300)
(15,111300; -150,185500)
(15,811400; -149,727300)
(15,111300; -150,185500)
(14,411200; -150,643700)
(15,111300; -150,185500)
(14,411200; -150,643700)
(13,898700; -150,979100)
(14,411200; -150,643700)
(13,898700; -150,979100)
(13,711100; -151,101900)
(13,898700; -150,979100)
(13,711100; -151,101900)
(13,898700; -150,979100)
(13,711100; -151,101900)
(13,898700; -150,979100)
(14,411200; -150,643700)
(13,898700; -150,979100)
(14,411200; -150,643700)
(15,111300; -150,185500)
(14,411200; -150,643700)
(15,111300; -150,185500)
(15,811400; -149,727300)
(15,111300; -150,185500)
(12,479300; -143,517700)
(15,811400; -149,727300)
(12,479300; -143,517700)
(12,667000; -143,394900)
(16,323900; -149,391900)
(12,667000; -143,394900)
(12,479300; -143,517700)
(16,511500; -149,269100)
(12,479300; -143,517700)
(12,479300; -143,517700)
(15,811400; -149,727300)
(12,479300; -143,517700)
(11,266700; -144,311300)
(15,811400; -149,727300)
(11,266700; -144,311300)
(10,566600; -144,769500)
(15,111300; -150,185500)
(10,566600; -144,769500)
(10,566600; -144,769500)
(13,898700; -150,979100)
(10,566600; -144,769500)
(10,054100; -145,105000)
(13,711100; -151,101900)
(10,054100; -145,105000)
(10,054100; -145,105000)
(13,711100; -151,101900)
(10,054100; -145,105000)
(10,566600; -144,769500)
(13,898700; -150,979100)
